,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
66,0.26171875,0.10545178181517459,0.01674871926656,0.03127125708796271,0.02120274427397729,0.06527917202935334,0.039699588008587104,0.0016735366773995015,0.12120321540248362,0.11510973340469115,0.022125692197309428,0.012090857089156273,0.028571718833538283,0.04027851407073688,0.01464784865097962
67,0.265625,0.085995382472269,0.01700648254960384,0.030534516288780778,0.02256072686483912,0.08421799588846103,0.08418896579077853,0.0017452307978297946,0.09721658750004578,0.07753664034144855,0.024153418542319567,0.011633792055185072,0.037376906590025495,0.031218716085038796,0.021568726267733398
68,0.26953125,0.09747432921924293,0.021199229322447107,0.0390239158321293,0.03563189957694633,0.06804149786021388,0.0540996312078738,0.0018471535906553693,0.160275208504313,0.07066107796931258,0.030884478183103924,0.009007375084681437,0.028217874323072115,0.03428101162902369,0.02030615091031748
69,0.2734375,0.09415987609932516,0.027349303754214238,0.028672864070889537,0.03332667839970606,0.06453537887175624,0.04563341371361036,0.0017430769389617307,0.2442784545133465,0.07003421333184921,0.040607872139291526,0.01569957343514564,0.04682138534804357,0.03651832204291762,0.020094682669189845
70,0.27734375,0.07016796753549188,0.02448347574801399,0.02721796674522752,0.03154810212477048,0.07433891705968076,0.06390211088892378,0.001674220993441069,0.22905786325102365,0.08408233045262842,0.048045829238848294,0.026572227828611766,0.04138402480615653,0.05002550209785824,0.017928176596484487
71,0.28125,0.05888136190024946,0.031520273262957046,0.032295359549982194,0.02507115755837334,0.0921365499392089,0.04861269815077086,0.0018001743004605268,0.1422346459559447,0.06815929314710804,0.0371892420169793,0.007155787066555223,0.03961447002526283,0.062073809401785494,0.025205883831730874
72,0.28515625,0.1060625453102215,0.023204004550113417,0.027286757672805913,0.02814341146093219,0.08582927217242119,0.041162227636070296,0.0018290128289814472,0.09156204561713852,0.07226979648233058,0.024988558206636546,0.010938312440714,0.038385934392209164,0.04003405335967298,0.02431626566279665
73,0.2890625,0.13314604527697488,0.020526875455343402,0.02862614453590415,0.029559618596029555,0.08733501742055746,0.041122528265147354,0.0016938970517673614,0.15932825415598573,0.07379740609623692,0.015816467421139086,0.02433168797629054,0.03287392425256376,0.029502273950622344,0.015895382577437413
74,0.29296875,0.08076583067967942,0.015225794745018784,0.02568694588582929,0.029370896491569938,0.06971732485605951,0.036527131675288003,0.001707987006253124,0.18926143517685043,0.058321188704640675,0.02147945689086381,0.010734664846570612,0.029418946273751724,0.04802322743744009,0.022902029793854167
75,0.296875,0.09194983111982213,0.015871171736198616,0.03101825020148627,0.02581881590295247,0.07272171177895727,0.03172280095996949,0.0018386261754486759,0.2008919295849043,0.05766741169425505,0.041224205567810715,0.01985594117032836,0.030347422998560164,0.05592336991082743,0.018056380911459054
76,0.30078125,0.06318620463187989,0.021678123529754706,0.03203423421557925,0.034490463076244246,0.058916088823506484,0.010725319205680265,0.001783030029232746,0.2099606492690814,0.07641448874474085,0.03782595331932313,0.019883498672540054,0.03259883103112126,0.044986029831066435,0.024774027720208088
77,0.3046875,0.0685889795016578,0.02420519708398137,0.036044319959937864,0.037308411509210875,0.06315038751746943,0.04208018010854393,0.0016700546611659545,0.1629900992054492,0.07521120107836773,0.055581043805529994,0.020408323994746277,0.021528496302272652,0.02637296972578685,0.015596137164070647
